Title,Authors,Abstract,PDF URL,Publication date,TF-IDF given Paper-wise Abstract,TF-IDF given Paper-wise Full Text,TF-IDF given the whole Title,TF-IDF given the whole Abstract
A Unified Framework for Extensive-Form Game Abstraction with Bounds,"Christian Kroer, Tuomas Sandholm","Abstraction has long been a key component in the practical solving of large-scale extensive-form games. Despite this, abstraction remains poorly understood. There have been some recent theoretical results but they have been confined to specific assumptions on abstraction structure and are specific to various disjoint types of abstraction, and specific solution concepts, for example, exact Nash equilibria or strategies with bounded immediate regret. In this paper we present a unified framework for analyzing abstractions that can express all types of abstractions and solution concepts used in prior papers with performance guarantees---while maintaining comparable bounds on abstraction quality. Moreover, our framework gives an exact decomposition of abstraction error in a much broader class of games, albeit only in an ex-post sense, as our results depend on the specific strategy chosen. Nonetheless, we use this ex-post decomposition along with slightly weaker assumptions than prior work to derive generalizations of prior bounds on abstraction quality. We also show, via counterexample, that such assumptions are necessary for some games. Finally, we prove the first bounds for how $\epsilon$-Nash equilibria computed in abstractions perform in the original game. This is important because often one cannot afford to compute an exact Nash equilibrium in the abstraction. All our results apply to general-sum n-player games.",https://proceedings.neurips.cc/paper_files/paper/2018/file/aa942ab2bfa6ebda4840e7360ce6e7ef-Paper.pdf,2018,"abstraction, games, specific, abstractions, assumptions, bounds, exact, nash, prior, results","σ0, information, game, set, abstraction, player, strategy, abstract, i0, equilibrium","{'abstraction': 0.41341393179226416, 'extensive': 0.41341393179226416, 'form': 0.41341393179226416, 'game': 0.39597293618229634, 'unified': 0.3713912335053076, 'framework': 0.3293685352183511, 'bounds': 0.2899260534944706}","abstraction, abstractions, games, nash, specific, ex, exact, equilibria, post, assumptions"
Model-Agnostic Private Learning,"Raef Bassily, Om Thakkar, Abhradeep Guha Thakurta","We design differentially private learning algorithms that are agnostic to the learning model assuming access to limited amount of unlabeled public data. First, we give a new differentially private algorithm for answering a sequence of $m$ online classification queries (given by a sequence of $m$ unlabeled public feature vectors) based on a private training set. Our private algorithm follows the paradigm of subsample-and-aggregate, in which any generic non-private learner is trained on disjoint subsets of the private training set, then for each classification query, the votes of the resulting classifiers ensemble are aggregated in a differentially private fashion. Our private aggregation is based on a novel combination of distance-to-instability framework [Smith & Thakurta 2013] and the sparse-vector technique [Dwork et al. 2009, Hardt & Talwar 2010].  We show that our algorithm makes a conservative use of the privacy budget. In particular, if the underlying non-private learner yields classification error at most $\alpha\in (0, 1)$, then our construction answers more queries, by at least a factor of $1/\alpha$ in some cases, than what is implied by a straightforward application of the advanced composition theorem for differential privacy. Next, we apply the knowledge transfer technique to construct a private learner that outputs a classifier, which can be used to answer unlimited number of queries. In the PAC model, we analyze our construction and prove upper bounds on the sample complexity for both the realizable and the non-realizable cases. As in non-private sample complexity, our bounds are completely characterized by the VC dimension of the concept class.",https://proceedings.neurips.cc/paper_files/paper/2018/file/aa97d584861474f4097cf13ccb5325da-Paper.pdf,2018,"private, non, algorithm, classification, differentially, learner, queries, alpha, based, bounds","private, learner, algorithm, queries, non, theorem, pac, privacy, rate, agnostic","{'agnostic': 0.6350542806070331, 'private': 0.5631982645726421, 'model': 0.4682097781901041, 'learning': 0.24554710153496317}","private, differentially, queries, learner, realizable, public, non, alpha, unlabeled, construction"
Towards Text Generation with Adversarially Learned Neural Outlines,"Sandeep Subramanian, Sai Rajeswar Mudumba, Alessandro Sordoni, Adam Trischler, Aaron C. Courville, Chris Pal","Recent progress in deep generative models has been fueled by two paradigms -- autoregressive and adversarial models. We propose a combination of both approaches with the goal of learning generative models of text. Our method first produces a high-level sentence outline and then generates words sequentially, conditioning on both the outline and the previous outputs.
We generate outlines with an adversarial model trained to approximate the distribution of sentences in a latent space induced by general-purpose sentence encoders. This provides strong, informative conditioning for the autoregressive stage. Our quantitative evaluations suggests that conditioning information from generated outlines is able to guide the autoregressive model to produce realistic samples, comparable to maximum-likelihood trained language models, even at high temperatures with multinomial sampling. Qualitative results also demonstrate that this generative procedure yields natural-looking sentences and interpolations.",https://proceedings.neurips.cc/paper_files/paper/2018/file/aaaccd2766ec67aecbe26459bb828d81-Paper.pdf,2018,"models, autoregressive, conditioning, generative, adversarial, high, model, outline, outlines, sentence","sentence, model, distribution, samples, models, trained, table, data, text, representations","{'outlines': 0.47720995845568176, 'adversarially': 0.41668542033040146, 'learned': 0.4046423780607655, 'text': 0.38563986722399884, 'towards': 0.35357020277776174, 'generation': 0.33985482160815733, 'neural': 0.2137221716550913}","autoregressive, conditioning, outline, outlines, sentence, sentences, generative, models, fueled, interpolations"
"FastGRNN: A Fast, Accurate, Stable and Tiny Kilobyte Sized Gated Recurrent Neural Network","Aditya Kusupati, Manish Singh, Kush Bhatia, Ashish Kumar, Prateek Jain, Manik Varma","This paper develops the FastRNN and FastGRNN algorithms to address the twin RNN limitations of inaccurate training and inefficient prediction. Previous approaches have improved accuracy at the expense of prediction costs making them infeasible for resource-constrained and real-time applications. Unitary RNNs have increased accuracy somewhat by restricting the range of the state transition matrix's singular values but have also increased the model size as they require a larger number of hidden units to make up for the loss in expressive power. Gated RNNs have obtained state-of-the-art accuracies by adding extra parameters thereby resulting in even larger models. FastRNN addresses these limitations by adding a residual connection that does not constrain the range of the singular values explicitly and has only two extra scalar parameters. FastGRNN then extends the residual connection to a gate by reusing the RNN matrices to match state-of-the-art gated RNN accuracies but with a 2-4x smaller model. Enforcing FastGRNN's matrices to be low-rank, sparse and quantized resulted in accurate models that could be up to 35x smaller than leading gated and unitary RNNs. This allowed FastGRNN to accurately recognize the ""Hey Cortana"" wakeword with a 1 KB model and to be deployed on severely resource-constrained IoT microcontrollers too tiny to store other RNN models. FastGRNN's code is available at (https://github.com/Microsoft/EdgeML/).",https://proceedings.neurips.cc/paper_files/paper/2018/file/ab013ca67cf2d50796b0c11d1b8bc95d-Paper.pdf,2018,"fastgrnn, rnn, gated, model, models, rnns, state, accuracies, accuracy, adding","fastgrnn, rnn, fastrnn, prediction, rnns, training, model, accuracy, time, unitary","{'fastgrnn': 0.3655981385044265, 'kilobyte': 0.3655981385044265, 'sized': 0.3655981385044265, 'tiny': 0.34507961267284715, 'accurate': 0.31922932729174586, 'stable': 0.31000296108187575, 'gated': 0.3022021796021846, 'fast': 0.23984965789993284, 'recurrent': 0.23984965789993284, 'network': 0.2207567167985325}","fastgrnn, rnn, gated, rnns, fastrnn, unitary, accuracies, singular, resource, adding"
Bipartite Stochastic Block Models with Tiny Clusters,Stefan Neumann,"We study the problem of finding clusters in random bipartite graphs. We present a simple two-step algorithm which provably finds even tiny clusters of size $O(n^\epsilon)$, where $n$ is the number of vertices in the graph and $\epsilon > 0$. Previous algorithms were only able to identify clusters of size $\Omega(\sqrt{n})$. We evaluate the algorithm on synthetic and on real-world data; the experiments show that the algorithm can find extremely small clusters even in presence of high destructive noise.",https://proceedings.neurips.cc/paper_files/paper/2018/file/ab7314887865c4265e896c6e209d1cd6-Paper.pdf,2018,"clusters, algorithm, epsilon, even, size, able, algorithms, bipartite, data, destructive","clusters, algorithm, ui, right, vi, pcv, side, graph, left, cluster","{'bipartite': 0.4958211194067391, 'clusters': 0.46799406731066673, 'tiny': 0.46799406731066673, 'block': 0.40984405333808177, 'stochastic': 0.28368301513901617, 'models': 0.26014673232492225}","clusters, epsilon, destructive, size, algorithm, tiny, bipartite, even, vertices, finds"
Conditional Adversarial Domain Adaptation,"Mingsheng Long, ZHANGJIE CAO, Jianmin Wang, Michael I. Jordan","Adversarial learning has been embedded into deep networks to learn disentangled and transferable representations for domain adaptation. Existing adversarial domain adaptation methods may struggle to align different domains of multimodal distributions that are native in classification problems. In this paper, we present conditional adversarial domain adaptation, a principled framework that conditions the adversarial adaptation models on discriminative information conveyed in the classifier predictions. Conditional domain adversarial networks (CDANs) are designed with two novel conditioning strategies: multilinear conditioning that captures the cross-covariance between feature representations and classifier predictions to improve the discriminability, and entropy conditioning that controls the uncertainty of classifier predictions to guarantee the transferability. Experiments testify that the proposed approach exceeds the state-of-the-art results on five benchmark datasets.",https://proceedings.neurips.cc/paper_files/paper/2018/file/ab88b15733f543179858600245108dd8-Paper.pdf,2018,"adversarial, adaptation, domain, classifier, conditioning, predictions, conditional, networks, representations, align","domain, cdan, adaptation, adversarial, conditional, discriminator, classiﬁer, distributions, feature, conditioning","{'conditional': 0.5709208816970758, 'adaptation': 0.5312706544521048, 'domain': 0.4719969416904512, 'adversarial': 0.4111200865867863}","adaptation, conditioning, adversarial, domain, classifier, predictions, conditional, cdans, conveyed, testify"
Stochastic Expectation Maximization with Variance Reduction,"Jianfei Chen, Jun Zhu, Yee Whye Teh, Tong Zhang","Expectation-Maximization (EM) is a popular tool for learning latent variable models, but the vanilla batch EM does not scale to large data sets because the whole data set is needed at every E-step. Stochastic Expectation Maximization (sEM) reduces the cost of E-step by stochastic approximation. However, sEM has a slower asymptotic convergence rate than batch EM, and requires a decreasing sequence of step sizes, which is difficult to tune. In this paper, we propose a variance reduced stochastic EM (sEM-vr) algorithm inspired by variance reduced stochastic gradient descent algorithms. We show that sEM-vr has the same exponential asymptotic convergence rate as batch EM. Moreover, sEM-vr only requires a constant step size to achieve this rate, which alleviates the burden of parameter tuning. We compare sEM-vr with batch EM, sEM and other algorithms on Gaussian mixture models and probabilistic latent semantic analysis, and sEM-vr converges significantly faster than these baselines.",https://proceedings.neurips.cc/paper_files/paper/2018/file/aba22f748b1a6dff75bda4fd1ee9fe07-Paper.pdf,2018,"sem, em, vr, batch, step, stochastic, rate, algorithms, asymptotic, convergence","sem, vr, step, st, se, algorithm, bem, stochastic, convergence, variance","{'expectation': 0.559794856742144, 'maximization': 0.4523778483695798, 'variance': 0.4432514307182613, 'reduction': 0.42770246335668805, 'stochastic': 0.3202854549841238}","sem, vr, em, batch, step, stochastic, rate, expectation, maximization, reduced"
Bayesian Nonparametric Spectral Estimation,Felipe Tobar,"Spectral estimation (SE) aims to identify how the energy of a signal (e.g., a time series) is distributed across different frequencies. This can become particularly challenging when only partial and noisy observations of the signal are available, where current methods fail to handle uncertainty appropriately. In this context, we propose a joint probabilistic model for signals, observations and spectra, where  SE is addressed as an inference problem. Assuming a Gaussian process prior over the signal, we apply Bayes' rule to find the analytic posterior distribution of the spectrum given a set of observations. Besides its expressiveness and natural account of spectral uncertainty, the proposed model also provides a functional-form representation of the power spectral density, which can be optimised efficiently. Comparison with previous approaches is addressed theoretically, showing that the proposed method is an infinite-dimensional variant of the Lomb-Scargle approach, and also empirically through three experiments.",https://proceedings.neurips.cc/paper_files/paper/2018/file/abd1c782880cc59759f4112fda0b8f98-Paper.pdf,2018,"observations, signal, spectral, addressed, also, model, proposed, se, uncertainty, account","spectrum, signal, bnse, gp, frequency, fc, model, fourier, local, covariance","{'nonparametric': 0.5567651511311866, 'spectral': 0.5465105828369775, 'estimation': 0.47904769072211306, 'bayesian': 0.4023084132190932}","spectral, signal, observations, se, addressed, uncertainty, lomb, optimised, scargle, spectra"
A Simple Unified Framework for Detecting Out-of-Distribution Samples and Adversarial Attacks,"Kimin Lee, Kibok Lee, Honglak Lee, Jinwoo Shin","Detecting test samples drawn sufficiently far away from the training distribution statistically or adversarially is a fundamental requirement for deploying a good classifier in many real-world machine learning applications. However, deep neural networks with the softmax classifier are known to produce highly overconfident posterior distributions even for such abnormal samples. In this paper, we propose a simple yet effective method for detecting any abnormal samples, which is applicable to any pre-trained softmax neural classifier. We obtain the class conditional Gaussian distributions with respect to (low- and upper-level) features of the deep models under Gaussian discriminant analysis, which result in a confidence score based on the Mahalanobis distance. While most prior methods have been evaluated for detecting either out-of-distribution or adversarial samples, but not both, the proposed method achieves the state-of-the-art performances for both cases in our experiments. Moreover, we found that our proposed method is more robust in harsh cases, e.g., when the training dataset has noisy labels or small number of samples. Finally, we show that the proposed method enjoys broader usage by applying it to class-incremental learning: whenever out-of-distribution samples are detected, our classification rule can incorporate new classes well without further training deep models.",https://proceedings.neurips.cc/paper_files/paper/2018/file/abdeb6f575ac5c6676b747bca8d09cc2-Paper.pdf,2018,"samples, method, classifier, deep, detecting, distribution, proposed, training, abnormal, cases","samples, 99, class, distribution, method, classiﬁer, cifar, training, 95, conﬁdence","{'detecting': 0.433443769437085, 'distribution': 0.3784700969819734, 'unified': 0.36753155401079624, 'samples': 0.35828314770614705, 'attacks': 0.3432053164207646, 'simple': 0.3432053164207646, 'framework': 0.32594557617453895, 'adversarial': 0.2522307083526991}","samples, detecting, abnormal, classifier, softmax, method, distribution, cases, proposed, deep"
Breaking the Span Assumption Yields Fast Finite-Sum Minimization,"Robert Hannah, Yanli Liu, Daniel O'Connor, Wotao Yin","In this paper, we show that SVRG and SARAH can be modified to be fundamentally faster than all of the other standard algorithms that minimize the sum of $n$ smooth functions, such as SAGA, SAG, SDCA, and SDCA without duality. Most finite sum algorithms follow what we call the ``span assumption'': Their updates are in the span of a sequence of component gradients chosen in a random IID fashion. In the big data regime, where the condition number $\kappa=O(n)$, the span assumption prevents algorithms from converging to an approximate solution of accuracy $\epsilon$ in less than $n\ln(1/\epsilon)$ iterations. SVRG and SARAH do not follow the span assumption since they are updated with a hybrid of full-gradient and component-gradient information. We show that because of this, they can be up to $\Omega(1+(\ln(n/\kappa))_+)$ times faster. In particular, to obtain an accuracy $\epsilon = 1/n^\alpha$ for $\kappa=n^\beta$ and $\alpha,\beta\in(0,1)$, modified SVRG requires $O(n)$ iterations, whereas algorithms that follow the span assumption require $O(n\ln(n))$ iterations. Moreover, we present lower bound results that show this speedup is optimal, and provide analysis to help explain why this speedup exists. With the understanding that the span assumption is a point of weakness of finite sum algorithms, future work may purposefully exploit this to yield faster algorithms in the big data regime.",https://proceedings.neurips.cc/paper_files/paper/2018/file/abea47ba24142ed16b7d8fbf2c740e0d-Paper.pdf,2018,"algorithms, span, assumption, epsilon, faster, follow, iterations, kappa, ln, show","svrg, ln, algorithms, gradient, sarah, complexity, span, assumption, xk, convex","{'assumption': 0.3920776541833494, 'span': 0.3920776541833494, 'yields': 0.3920776541833494, 'finite': 0.3700730140386932, 'breaking': 0.35446047339393405, 'sum': 0.34235044604736403, 'minimization': 0.30473326525794875, 'fast': 0.25722147167044707}","span, assumption, kappa, ln, svrg, follow, algorithms, iterations, sarah, sdca"
Differential Privacy for Growing Databases,"Rachel Cummings, Sara Krehbiel, Kevin A. Lai, Uthaipon Tantipongpipat","The large majority of differentially private algorithms focus on the static setting, where queries are made on an unchanging database. This is unsuitable for the myriad applications involving databases that grow over time. To address this gap in the literature, we consider the dynamic setting, in which new data arrive over time. Previous results in this setting have been limited to answering a single non-adaptive query repeatedly as the database grows. In contrast, we provide tools for richer and more adaptive analysis of growing databases. Our first contribution is a novel modification of the private multiplicative weights algorithm, which provides accurate analysis of exponentially many adaptive linear queries (an expressive query class including all counting queries) for a static database. Our modification maintains the accuracy guarantee of the static setting even as the database grows without bound. Our second contribution is a set of general results which show that many other private and accurate algorithms can be immediately extended to the dynamic setting by rerunning them at appropriate points of data growth with minimal loss of accuracy, even when data growth is unbounded.",https://proceedings.neurips.cc/paper_files/paper/2018/file/ac27b77292582bc293a51055bfc994ee-Paper.pdf,2018,"setting, database, adaptive, data, private, queries, static, accuracy, accurate, algorithms","database, queries, algorithm, accuracy, static, data, setting, private, log, query","{'databases': 0.5540928051785087, 'growing': 0.5540928051785087, 'privacy': 0.44776994283671784, 'differential': 0.4306557845783859}","database, setting, static, private, queries, databases, adaptive, growth, grows, modification"
Learning Pipelines with Limited Data and Domain Knowledge: A Study in Parsing Physics Problems,"Mrinmaya Sachan, Kumar Avinava Dubey, Tom M. Mitchell, Dan Roth, Eric P. Xing","As machine learning becomes more widely used in practice, we need new methods to build complex intelligent systems that integrate learning with existing software, and with domain knowledge encoded as rules. As a case study, we present such a system that learns to parse Newtonian physics problems in textbooks. This system, Nuts&Bolts, learns a pipeline process that incorporates existing code, pre-learned machine learning models, and human engineered rules.  It jointly trains the entire pipeline to prevent propagation of errors, using a combination of labelled and unlabelled data.  Our approach achieves a good performance on the parsing task, outperforming the simple pipeline and its variants. Finally, we also show how Nuts&Bolts can be used to achieve improvements on a relation extraction task and on the end task of answering Newtonian physics problems.",https://proceedings.neurips.cc/paper_files/paper/2018/file/ac627ab1ccbdb62ec96e702f07f6425b-Paper.pdf,2018,"learning, pipeline, task, bolts, existing, learns, machine, newtonian, nuts, physics","pipeline, rules, diagram, function, various, data, nuts, elements, level, text","{'pipelines': 0.4043338881770497, 'physics': 0.3655408052034134, 'parsing': 0.35305222190690333, 'study': 0.35305222190690333, 'limited': 0.33422101872285914, 'problems': 0.33422101872285914, 'knowledge': 0.29542793574922294, 'domain': 0.2701318703536323, 'data': 0.22885097387934572, 'learning': 0.13256411375802857}","pipeline, bolts, newtonian, nuts, physics, rules, task, learns, system, parse"
Theoretical guarantees for EM under misspecified Gaussian mixture models,"Raaz Dwivedi, nhật Hồ, Koulik Khamaru, Martin J. Wainwright, Michael I. Jordan","Recent years have witnessed substantial progress in understanding
  the behavior of EM for mixture models that are correctly specified.
  Given that model misspecification is common in practice, it is
  important to understand EM in this more general setting.  We provide
  non-asymptotic guarantees for population and sample-based EM for
  parameter estimation under a few specific univariate settings of
  misspecified Gaussian mixture models.  Due to misspecification, the
  EM iterates no longer converge to the true model and instead
  converge to the projection of the true model over the set of models
  being searched over.  We provide two classes of theoretical
  guarantees: first, we characterize the bias introduced due to the
  misspecification; and second, we prove that population EM converges
  at a geometric rate to the model projection under a suitable
  initialization condition.  This geometric convergence rate for
  population EM imply a statistical complexity of order $1/\sqrt{n}$
  when running EM with $n$ samples. We validate our theoretical
  findings in different cases via several numerical examples.",https://proceedings.neurips.cc/paper_files/paper/2018/file/acc21473c4525b922286130ffbfe00b5-Paper.pdf,2018,"em, model, misspecification, models, population, converge, due, geometric, guarantees, mixture","em, model, mixture, convergence, true, component, σ2, two, gaussian, population","{'misspecified': 0.45772224594295086, 'em': 0.43203342333163103, 'theoretical': 0.413806913627375, 'guarantees': 0.37835165392859943, 'mixture': 0.37835165392859943, 'gaussian': 0.29770109045882576, 'models': 0.2401570686157114}","em, misspecification, population, projection, geometric, converge, mixture, true, model, misspecified"
Online Improper Learning with an Approximation Oracle,"Elad Hazan, Wei Hu, Yuanzhi Li, Zhiyuan Li","We study the following question: given an efficient approximation algorithm for an optimization problem, can we learn efficiently in the same setting? We give a formal affirmative answer to this question in the form of a reduction from online learning to offline approximate optimization using an efficient algorithm that guarantees near optimal regret. The algorithm is efficient in terms of the number of oracle calls to a given approximation oracle – it makes only logarithmically many such calls per iteration. This resolves an open question by Kalai and Vempala, and by Garber. Furthermore, our result applies to the more general improper learning problems.",https://proceedings.neurips.cc/paper_files/paper/2018/file/ad47a008a2f806aa6eb1b53852cd8b37-Paper.pdf,2018,"algorithm, efficient, question, approximation, calls, given, learning, optimization, oracle, affirmative","rd, algorithm, oracle, zi, regret, vi, ft, setting, approximation, log","{'improper': 0.5902650326047696, 'oracle': 0.533633122552634, 'approximation': 0.42036930244836285, 'online': 0.39071898884622186, 'learning': 0.1935231332757889}","question, calls, oracle, efficient, affirmative, garber, kalai, vempala, approximation, improper"
Using Trusted Data to Train Deep Networks on Labels Corrupted by Severe Noise,"Dan Hendrycks, Mantas Mazeika, Duncan Wilson, Kevin Gimpel","The growing importance of massive datasets with the advent of deep learning makes robustness to label noise a critical property for classifiers to have. Sources of label noise include automatic labeling for large datasets, non-expert labeling, and label corruption by data poisoning adversaries. In the latter case, corruptions may be arbitrarily bad, even so bad that a classifier predicts the wrong labels with high confidence. To protect against such sources of noise, we leverage the fact that a small set of clean labels is often easy to procure. We demonstrate that robustness to label noise up to severe strengths can be achieved by using a set of trusted data with clean labels, and propose a loss correction that utilizes trusted examples in a data-efficient manner to mitigate the effects of label noise on deep neural network classifiers. Across vision and natural language processing tasks, we experiment with various label noises at several strengths, and show that our method significantly outperforms existing methods.",https://proceedings.neurips.cc/paper_files/paper/2018/file/ad554d8c3b06d6b97ee76a2448bd7913-Paper.pdf,2018,"label, noise, data, labels, bad, classifiers, clean, datasets, deep, labeling","trusted, label, labels, corruption, 10, glc, data, 25, noise, method","{'corrupted': 0.3954215940769805, 'severe': 0.3954215940769805, 'trusted': 0.3954215940769805, 'train': 0.3732292814311256, 'labels': 0.33529127238183487, 'noise': 0.33529127238183487, 'using': 0.22623963697442556, 'data': 0.22380665965306232, 'deep': 0.18527693697570555, 'networks': 0.17658816496561655}","label, noise, trusted, labels, clean, bad, strengths, labeling, sources, classifiers"
Multi-Task Zipping via Layer-wise Neuron Sharing,"Xiaoxi He, Zimu Zhou, Lothar Thiele","Future mobile devices are anticipated to perceive, understand and react to the world on their own by running multiple correlated deep neural networks on-device. Yet the complexity of these neural networks needs to be trimmed down both within-model and cross-model to fit in mobile storage and memory. Previous studies focus on squeezing the redundancy within a single neural network. In this work, we aim to reduce the redundancy across multiple models. We propose Multi-Task Zipping (MTZ), a framework to automatically merge correlated, pre-trained deep neural networks for cross-model compression. Central in MTZ is a layer-wise neuron sharing and incoming weight updating scheme that induces a minimal change in the error function. MTZ inherits information from each model and demands light retraining to re-boost the accuracy of individual tasks. Evaluations show that MTZ is able to fully merge the hidden layers of two VGG-16 networks with a 3.18% increase in the test error averaged on ImageNet and CelebA, or share 39.61% parameters between the two networks with <0.5% increase in the test errors for both tasks. The number of iterations to retrain the combined network is at least 17.8 times lower than that of training a single VGG-16 network. Moreover, experiments show that MTZ is also able to effectively merge multiple residual networks.",https://proceedings.neurips.cc/paper_files/paper/2018/file/ad8e88c0f76fa4fc8e5474384142a00a-Paper.pdf,2018,"networks, mtz, model, neural, merge, multiple, network, 16, able, correlated","layers, layer, networks, two, mtz, wa, model, wb, 10, neurons","{'sharing': 0.42186482883872395, 'zipping': 0.42186482883872395, 'neuron': 0.38138977149791214, 'layer': 0.36835971339772783, 'wise': 0.36835971339772783, 'task': 0.33403698998008524, 'multi': 0.25816774494884853, 'via': 0.22134344909817694}","mtz, merge, networks, vgg, redundancy, 16, mobile, correlated, multiple, cross"
Practical Deep Stereo (PDS): Toward applications-friendly deep stereo matching,"Stepan Tulyakov, Anton Ivanov, François Fleuret","End-to-end deep-learning networks recently demonstrated extremely good performance for stereo matching. However, existing networks are difficult to use for practical applications since (1) they are memory-hungry and unable to process even modest-size images, (2) they have to be fully re-trained to handle a different disparity range.The Practical Deep Stereo (PDS) network that we propose addresses both issues: First, its architecture relies on novel bottleneck modules that drastically reduce the memory footprint in inference, and additional design choices allow to handle greater image size during training. This results in a model that leverages large image context to resolve matching ambiguities. Second, a novel sub-pixel cross-entropy loss combined with a MAP estimator make this network less sensitive to ambiguous matches, and applicable to any disparity range without re-training.We compare PDS to state-of-the-art methods published over the recent months, and demonstrate its superior performance on FlyingThings3D and KITTI sets.",https://proceedings.neurips.cc/paper_files/paper/2018/file/ade55409d1224074754035a5a937d2e0-Paper.pdf,2018,"deep, disparity, end, handle, image, matching, memory, network, networks, novel","disparity, network, pixel, sub, matching, training, 12, module, softargmin, map","{'stereo': 0.6341478613897478, 'friendly': 0.3170739306948739, 'pds': 0.3170739306948739, 'toward': 0.3170739306948739, 'deep': 0.2971334269749397, 'applications': 0.27685944466658907, 'matching': 0.25623176207191056, 'practical': 0.25623176207191056}","stereo, pds, disparity, handle, matching, memory, practical, range, end, flyingthings3d"
Masking: A New Perspective of Noisy Supervision,"Bo Han, Jiangchao Yao, Gang Niu, Mingyuan Zhou, Ivor Tsang, Ya Zhang, Masashi Sugiyama","It is important to learn various types of classifiers given training data with noisy labels. Noisy labels, in the most popular noise model hitherto, are corrupted from ground-truth labels by an unknown noise transition matrix. Thus, by estimating this matrix, classifiers can escape from overfitting those noisy labels. However, such estimation is practically difficult, due to either the indirect nature of two-step approaches, or not big enough data to afford end-to-end approaches. In this paper, we propose a human-assisted approach called ''Masking'' that conveys human cognition of invalid class transitions and naturally speculates the structure of the noise transition matrix. To this end, we derive a structure-aware probabilistic model incorporating a structure prior, and solve the challenges from structure extraction and structure alignment. Thanks to Masking, we only estimate unmasked noise transition probabilities and the burden of estimation is tremendously reduced. We conduct extensive experiments on CIFAR-10 and CIFAR-100 with three noise structures as well as the industrial-level Clothing1M with agnostic noise structure, and the results show that Masking can improve the robustness of classifiers significantly.",https://proceedings.neurips.cc/paper_files/paper/2018/file/aee92f16efd522b9326c25cc3237ac15-Paper.pdf,2018,"noise, structure, labels, classifiers, end, masking, matrix, noisy, transition, approaches","latexit, structure, sha1_base64, noise, transition, matrix, noisy, masking, model, labels","{'masking': 0.4907326252008744, 'perspective': 0.46319115552115125, 'new': 0.4436501718029739, 'supervision': 0.4436501718029739, 'noisy': 0.38856723244352753}","noise, masking, structure, labels, transition, classifiers, noisy, matrix, end, cifar"
Learning to Multitask,"Yu Zhang, Ying Wei, Qiang Yang","Multitask learning has shown promising performance in many applications and many multitask models have been proposed. In order to identify an effective multitask model for a given multitask problem, we propose a learning framework called Learning to MultiTask (L2MT). To achieve the goal, L2MT exploits historical multitask experience which is organized as a training set consisting of several tuples, each of which contains a multitask problem with multiple tasks, a multitask model, and the relative test error. Based on such training set, L2MT first uses a proposed layerwise graph neural network to learn task embeddings for all the tasks in a multitask problem and then learns an estimation function to estimate the relative test error based on task embeddings and the representation of the multitask model based on a unified formulation. Given a new multitask problem, the estimation function is used to identify a suitable multitask model. Experiments on benchmark datasets show the effectiveness of the proposed L2MT framework.",https://proceedings.neurips.cc/paper_files/paper/2018/file/aeefb050911334869a7a5d9e4d0e1689-Paper.pdf,2018,"multitask, l2mt, model, problem, based, learning, proposed, embeddings, error, estimation","multitask, task, problem, training, test, function, l2mt, learning, matrix, tasks","{'multitask': 0.940090265884265, 'learning': 0.34092563997102365}","multitask, l2mt, relative, embeddings, identify, problem, model, test, proposed, estimation"
Thwarting Adversarial Examples: An $L_0$-Robust Sparse Fourier Transform,"Mitali Bafna, Jack Murtagh, Nikhil Vyas","We give a new algorithm for approximating the Discrete Fourier transform of an approximately sparse signal that is robust to worst-case $L_0$ corruptions, namely that some coordinates of the signal can be corrupt arbitrarily. Our techniques generalize to a wide range of linear transformations that are used in data analysis such as the Discrete Cosine and Sine transforms, the Hadamard transform, and their high-dimensional analogs. We use our algorithm to successfully defend against worst-case $L_0$ adversaries in the setting of image classification. We give experimental results on the Jacobian-based Saliency Map Attack (JSMA) and the CW $L_0$ attack on the MNIST and Fashion-MNIST datasets as well as the Adversarial Patch on the ImageNet dataset.",https://proceedings.neurips.cc/paper_files/paper/2018/file/aef546f29283b6ccef3c61f58fb8e79b-Paper.pdf,2018,"l_0, algorithm, attack, case, discrete, give, mnist, signal, transform, worst","images, sparse, algorithm, l0, image, adversarial, fourier, network, top, noise","{'l_0': 0.4263381268820523, 'thwarting': 0.4263381268820523, 'transform': 0.385433887058063, 'fourier': 0.37226566305871034, 'examples': 0.36150644064052434, 'sparse': 0.2875779614616126, 'robust': 0.2727473079814577, 'adversarial': 0.24809577463964885}","l_0, attack, transform, worst, signal, mnist, give, discrete, analogs, cw"
