Title,Authors,Abstract,PDF URL,Publication date,TF-IDF given Paper-wise Abstract,TF-IDF given Paper-wise Full Text,TF-IDF given the whole Title,TF-IDF given the whole Abstract
Improved Algorithms for Online Submodular Maximization via First-order Regret Bounds,"Nicholas Harvey, Christopher Liaw, Tasuku Soma","We consider the problem of nonnegative submodular maximization in the online setting. At time step t, an algorithm selects a set St ∈ C ⊆ 2^V where C is a feasible family of sets. An adversary then reveals a submodular function ft. The goal is to design an efficient algorithm for minimizing the expected approximate regret. In this work, we give a general approach for improving regret bounds in online submodular maximization by exploiting “first-order” regret bounds for online linear optimization. 
- For monotone submodular maximization subject to a matroid, we give an efficient algorithm which achieves a (1 − c/e − ε)-regret of O(√kT ln(n/k)) where n is the size of the ground set, k is the rank of the matroid, ε > 0 is a constant, and c is the average curvature. Even without assuming any curvature (i.e., taking c = 1), this regret bound improves on previous results of Streeter et al. (2009) and Golovin et al. (2014). 
- For nonmonotone, unconstrained submodular functions, we give an algorithm with 1/2-regret O(√ nT), improving on the results of Roughgarden and Wang (2018). Our approach is based on Blackwell approachability; in particular, we give a novel first-order regret bound for the Blackwell instances that arise in this setting",https://proceedings.neurips.cc/paper_files/paper/2020/file/0163cceb20f5ca7b313419c068abd9dc-Paper.pdf,2020,"regret, submodular, algorithm, give, maximization, online, al, approach, blackwell, bound","algorithm, regret, online, submodular, bound, ft, xt, ln, function, pt","{'first': 0.38963840860094123, 'submodular': 0.35781818372872604, 'improved': 0.34083457024575, 'maximization': 0.3306892097242608, 'order': 0.31941006303492303, 'regret': 0.3099440661776827, 'bounds': 0.3077970640839458, 'algorithms': 0.2929604526947067, 'online': 0.2637955510430754, 'via': 0.21536813936770502}","{'submodular': 0.4031353974651909, 'regret': 0.3883758445943768, 'give': 0.2404626295551853, 'maximization': 0.21937076550742168, 'blackwell': 0.21439141460525735, 'matroid': 0.1996858781176726, 'curvature': 0.17973170847394257, 'online': 0.15657403335534784, 'improving': 0.1339811524938021, 'algorithm': 0.1292647598420791}"
Synbols: Probing Learning Algorithms with Synthetic Datasets,"Alexandre Lacoste, Pau Rodríguez López, Frederic Branchaud-Charron, Parmida Atighehchian, Massimo Caccia, Issam Hadj Laradji, Alexandre Drouin, Matthew Craddock, Laurent Charlin, David Vázquez","Progress in the field of machine learning has been fueled by the introduction of benchmark datasets pushing the limits of existing algorithms. 
Enabling the design of datasets to test specific properties and failure modes of learning algorithms is thus a problem of high interest, as it has a direct impact on innovation in the field. In this sense, we introduce Synbols — Synthetic Symbols — a tool for rapidly generating new datasets with a rich composition of latent features rendered in low resolution images. Synbols leverages the large amount of symbols available in the Unicode standard and the wide range of artistic font provided by the open font community. Our tool's high-level interface provides a language for rapidly generating new distributions on the latent features, including various types of textures and occlusions. To showcase the versatility of Synbols, we use it to dissect the limitations and flaws in standard learning algorithms in various learning setups including supervised learning, active learning, out of distribution generalization, unsupervised representation learning, and object counting.",https://proceedings.neurips.cc/paper_files/paper/2020/file/0169cf885f882efd795951253db5cdfb-Paper.pdf,2020,"learning, algorithms, datasets, synbols, features, field, font, generating, high, including","learning, dataset, datasets, scale, algorithms, synbols, results, 10, symbols, using","{'synbols': 0.5066596459897621, 'synthetic': 0.48049909592366297, 'probing': 0.4475407006429238, 'datasets': 0.43577734019770137, 'algorithms': 0.3201732786796791, 'learning': 0.140396312629049}","{'synbols': 0.4008250501335879, 'font': 0.26721670008905857, 'symbols': 0.22004341489901647, 'rapidly': 0.19244881202701716, 'learning': 0.18267463655725177, 'generating': 0.16613844957684454, 'tool': 0.16361667887409198, 'field': 0.14575145532656247, 'datasets': 0.1379359071504922, 'artistic': 0.13360835004452928}"
Adversarially Robust Streaming Algorithms via Differential Privacy,"Avinatan Hasidim, Haim Kaplan, Yishay Mansour, Yossi Matias, Uri Stemmer","A streaming algorithm is said to be adversarially robust if its accuracy guarantees are maintained even when the data stream is chosen maliciously, by an adaptive adversary. We establish a connection between adversarial robustness of streaming algorithms and the notion of differential privacy. This connection allows us to design new adversarially robust streaming algorithms that outperform the current state-of-the-art constructions for many interesting regimes of parameters.",https://proceedings.neurips.cc/paper_files/paper/2020/file/0172d289da48c48de8c5ebf3de9f7ee1-Paper.pdf,2020,"streaming, adversarially, algorithms, connection, robust, accuracy, adaptive, adversarial, adversary, algorithm","algorithm, stream, 10, ai, streaming, privacy, log, differential, least, let","{'streaming': 0.4753080672088614, 'adversarially': 0.4278115797480405, 'privacy': 0.4153183693895912, 'differential': 0.39560554600932313, 'algorithms': 0.3400382178482175, 'robust': 0.28974448702374234, 'via': 0.2499770792209871}","{'streaming': 0.5031008430450068, 'adversarially': 0.3143176309337072, 'connection': 0.2692053269096964, 'maliciously': 0.2163249648783248, 'maintained': 0.20148680230520616, 'said': 0.20148680230520616, 'constructions': 0.19619083285021244, 'robust': 0.1928847804873919, 'stream': 0.16770028101500226, 'interesting': 0.16427898860108556}"
Trading Personalization for Accuracy: Data Debugging in Collaborative Filtering,"Long Chen, Yuan Yao, Feng Xu, Miao Xu, Hanghang Tong","Collaborative filtering has been widely used in recommender systems. Existing work has primarily focused on improving the prediction accuracy mainly via either building refined models or incorporating additional side information, yet has largely ignored the inherent distribution of the input rating data. 
In this paper, we propose a data debugging framework to identify overly personalized ratings whose existence degrades the performance of a given collaborative filtering model. The key idea of the proposed approach is to search for a small set of ratings whose editing (e.g., modification or deletion) would near-optimally improve the recommendation accuracy of a validation set. Experimental results demonstrate that the proposed approach can significantly improve the recommendation accuracy. Furthermore, we observe that the identified ratings significantly deviate from the average ratings of the corresponding items, and the proposed approach tends to modify them towards the average. This result sheds light on the design of future recommender systems in terms of balancing between the overall accuracy and personalization.",https://proceedings.neurips.cc/paper_files/paper/2020/file/019fa4fdf1c04cf73ba25aa2223769cd-Paper.pdf,2020,"accuracy, ratings, approach, proposed, average, collaborative, data, filtering, improve, recommendation","ratings, cfdebug, data, maverick, set, proposed, accuracy, rating, results, cf","{'personalization': 0.4350933035136649, 'trading': 0.4350933035136649, 'debugging': 0.41262796560865295, 'collaborative': 0.3843249870811391, 'accuracy': 0.3517578788909974, 'filtering': 0.3517578788909974, 'data': 0.2365436324530664}","{'ratings': 0.46971624423958325, 'recommender': 0.21138926766116764, 'accuracy': 0.2087090243346726, 'collaborative': 0.20816221747473249, 'recommendation': 0.19547569680759727, 'filtering': 0.18174729701441977, 'average': 0.14455004276261826, 'whose': 0.13973624205982327, 'proposed': 0.13355696859585403, 'personalization': 0.13294113009173458}"
Cascaded Text Generation with Markov Transformers,"Yuntian Deng, Alexander Rush","The two dominant approaches to neural text generation are fully autoregressive models, using serial beam search decoding, and non-autoregressive models, using parallel decoding with no output dependencies. This work proposes an autoregressive model with sub-linear parallel time generation. Noting that conditional random fields with bounded context can be decoded in parallel, we propose an efficient cascaded decoding approach for generating high-quality output. To parameterize this cascade, we introduce a Markov transformer, a variant of the popular fully autoregressive model that allows us to simultaneously decode with specific autoregressive context cutoffs. This approach requires only a small modification from standard autoregressive training, while showing competitive accuracy/speed tradeoff compared to existing methods on five machine translation datasets.",https://proceedings.neurips.cc/paper_files/paper/2020/file/01a0683665f38d8e5e567b3b15ca98bf-Paper.pdf,2020,"autoregressive, decoding, parallel, approach, context, fully, generation, model, models, output","model, transformer, max, approach, generation, using, decoding, en, log, parallel","{'cascaded': 0.5462995248270369, 'markov': 0.4343345674778912, 'transformers': 0.4343345674778912, 'text': 0.4216508689191865, 'generation': 0.38271966359338694}","{'autoregressive': 0.5918995625223015, 'decoding': 0.31599981931091875, 'parallel': 0.266781668490455, 'generation': 0.1489372010846932, 'context': 0.14666397281445204, 'output': 0.1406109233269814, 'fully': 0.13915823030527216, 'cascaded': 0.1382983422579323, 'cutoffs': 0.1382983422579323, 'noting': 0.13115753138946565}"
Improving Local Identifiability in Probabilistic Box Embeddings,"Shib Dasgupta, Michael Boratko, Dongxu Zhang, Luke Vilnis, Xiang Li, Andrew McCallum","Geometric embeddings have recently received attention for their natural ability to represent transitive asymmetric relations via containment.  Box embeddings, where objects are represented by n-dimensional hyperrectangles, are a particularly promising example of such an embedding as they are closed under intersection and their volume can be calculated easily, allowing them to naturally represent calibrated probability distributions.  The benefits of geometric embeddings also introduce a problem of local identifiability, however, where whole neighborhoods of parameters result in equivalent loss which impedes learning. Prior work addressed some of these issues by using an approximation to Gaussian convolution over the box parameters, however this intersection operation also increases the sparsity of the gradient.  In this work we model the box parameters with min and max Gumbel distributions, which were chosen such that the space is still closed under the operation of intersection. The calculation of the expected intersection volume involves all parameters, and we demonstrate experimentally that this drastically improves the ability of such models to learn.",https://proceedings.neurips.cc/paper_files/paper/2020/file/01c9d2c5b3ff5cbba349ec39a570b5e3-Paper.pdf,2020,"intersection, parameters, box, embeddings, ability, also, closed, distributions, geometric, however","box, xi, model, embeddings, probability, variables, boxes, random, local, smoothbox","{'identifiability': 0.5095257737657387, 'embeddings': 0.3994121148403514, 'box': 0.3908487701305062, 'probabilistic': 0.3832389943487466, 'improving': 0.37972963727463105, 'local': 0.37016747974463193}","{'intersection': 0.44127593314255603, 'embeddings': 0.26322541920022274, 'parameters': 0.23228481303362444, 'box': 0.23119854701418951, 'volume': 0.20785832194035536, 'operation': 0.19654882402977383, 'closed': 0.17879595478371976, 'geometric': 0.15968003685734702, 'represent': 0.15968003685734702, 'ability': 0.13730322519733762}"
Permute-and-Flip: A new mechanism for differentially private selection,"Ryan McKenna, Daniel R. Sheldon","We consider the problem of differentially private selection.  Given a finite set of candidate items, and a quality score for each item, our goal is to design a differentially private mechanism that returns an item with a score that is as high as possible.  The most commonly used mechanism for this task is the exponential mechanism.  In this work, we propose a new mechanism for this task based on a careful analysis of the privacy constraints. The expected score of our mechanism is always at least as large as the exponential mechanism, and can offer improvements up to a factor of two.  Our mechanism is simple to implement and runs  in linear time.",https://proceedings.neurips.cc/paper_files/paper/2020/file/01e00f2f4bfcbb7505cb641066f2859b-Paper.pdf,2020,"mechanism, score, differentially, exponential, item, private, task, always, analysis, based","mechanism, exponential, 2δ, expected, permute, mp, ﬂip, qr, error, score","{'flip': 0.44322526842645144, 'permute': 0.44322526842645144, 'mechanism': 0.40410272858529334, 'differentially': 0.3523855440259163, 'new': 0.3420949700040884, 'selection': 0.32585764890297725, 'private': 0.3105091948999347}","{'mechanism': 0.6376147963097775, 'score': 0.2972722794172227, 'item': 0.26675904503623593, 'differentially': 0.23106814261538294, 'private': 0.21376943505838486, 'exponential': 0.1997535545108087, 'careful': 0.12998725968106817, 'items': 0.12998725968106817, 'returns': 0.12571463348755527, 'offer': 0.1221382177009352}"
Deep reconstruction of strange attractors from time series,William Gilpin,"Experimental measurements of physical systems often have a limited number of independent channels, causing essential dynamical variables to remain unobserved. However, many popular methods for unsupervised inference of latent dynamics from experimental data implicitly assume that the measurements have higher intrinsic dimensionality than the underlying system---making coordinate identification a dimensionality reduction problem. Here, we study the opposite limit, in which hidden governing coordinates must be inferred from only a low-dimensional time series of measurements. Inspired by classical analysis techniques for partial observations of chaotic attractors, we introduce a general embedding technique for univariate and multivariate time series, consisting of an autoencoder trained with a novel latent-space loss function. We show that our technique reconstructs the strange attractors of synthetic and real-world systems better than existing techniques, and that it creates consistent, predictive representations of even stochastic systems. We conclude by using our technique to discover dynamical attractors in diverse systems such as patient electrocardiograms, household electricity usage, neural spiking, and eruptions of the Old Faithful geyser---demonstrating diverse applications of our technique for exploratory data analysis.",https://proceedings.neurips.cc/paper_files/paper/2020/file/021bbc7ee20b71134d53e20206bd6feb-Paper.pdf,2020,"systems, technique, attractors, measurements, analysis, data, dimensionality, diverse, dynamical, experimental","time, attractor, latent, embedding, series, system, dynamical, model, used, dimensionality","{'attractors': 0.5140728668847953, 'strange': 0.5140728668847953, 'series': 0.40247344008769326, 'reconstruction': 0.3967773376306323, 'time': 0.3147666113343242, 'deep': 0.23013698056054988}","{'attractors': 0.34593133854994307, 'measurements': 0.26356307357842085, 'technique': 0.24951459479766555, 'systems': 0.2421277088345378, 'dimensionality': 0.16264815167298804, 'dynamical': 0.15984540085873794, 'series': 0.14862598444741792, 'diverse': 0.13535557396334397, 'electricity': 0.12647403703730745, 'electrocardiograms': 0.12647403703730745}"
Reciprocal Adversarial Learning via Characteristic Functions,"Shengxi Li, Zeyang Yu, Min Xiang, Danilo Mandic","Generative adversarial nets (GANs) have become a preferred tool for tasks involving complicated distributions. To stabilise the training and reduce the mode collapse of GANs, one of their main variants employs the integral probability metric (IPM) as the loss function. This provides extensive IPM-GANs with theoretical support for basically comparing moments in an embedded domain of the \textit{critic}. We generalise this by comparing the distributions rather than their moments via a powerful tool, i.e., the characteristic function (CF), which uniquely and universally comprising all the information about a distribution. For rigour, we first establish the physical meaning of the phase and amplitude in CF, and show that this provides a feasible way of balancing the accuracy and diversity of generation. We then develop an efficient sampling strategy to calculate the CFs. Within this framework, we further prove an equivalence between the embedded and data domains when a reciprocal exists, where we naturally develop the GAN in an auto-encoder structure, in a way of comparing everything in the embedded space (a semantically meaningful manifold). This efficient structure uses only two modules, together with a simple training strategy, to achieve bi-directionally generating clear images, which is referred to as the reciprocal CF GAN (RCF-GAN). Experimental results demonstrate the superior performances of the proposed RCF-GAN in terms of both generation and reconstruction.",https://proceedings.neurips.cc/paper_files/paper/2020/file/021f6dd88a11ca489936ae770e4634ad-Paper.pdf,2020,"gan, cf, comparing, embedded, gans, develop, distributions, efficient, function, generation","gan, distributions, rcf, cf, loss, ct, distribution, critic, embedded, images","{'characteristic': 0.57293271748028, 'reciprocal': 0.57293271748028, 'functions': 0.3886573093205475, 'adversarial': 0.31047531272629497, 'via': 0.26616126348004543, 'learning': 0.15876070169677053}","{'cf': 0.29979739756243845, 'gan': 0.27862915131043686, 'embedded': 0.25044317017742984, 'comparing': 0.22306108155468846, 'rcf': 0.21921452576073042, 'gans': 0.21018566861716662, 'reciprocal': 0.207895738835877, 'ipm': 0.1885461447834389, 'moments': 0.1669621134516199, 'tool': 0.13422496668051026}"
Statistical Guarantees of Distributed Nearest Neighbor Classification,"Jiexin Duan, Xingye Qiao, Guang Cheng","Nearest neighbor is a popular nonparametric method for classification and regression with many appealing properties. In the big data era, the sheer volume and spatial/temporal disparity of big data may prohibit centrally processing and storing the data. This has imposed considerable hurdle for nearest neighbor predictions since the entire training data must be memorized. One effective way to overcome this issue is the distributed learning framework. Through majority voting, the distributed nearest neighbor classifier achieves the same rate of convergence as its oracle version in terms of the regret, up to a multiplicative constant that depends solely on the data dimension. The multiplicative difference can be eliminated by replacing majority voting with the weighted voting scheme. In addition, we provide sharp theoretical upper bounds of the number of subsamples in order for the distributed nearest neighbor classifier to reach the optimal convergence rate. It is interesting to note that the weighted voting scheme allows a larger number of subsamples than the majority voting one. Our findings are supported by numerical studies.",https://proceedings.neurips.cc/paper_files/paper/2020/file/022e0ee5162c13d9a7bb3bd00fb032ce-Paper.pdf,2020,"data, voting, nearest, neighbor, distributed, majority, big, classifier, convergence, multiplicative","dinn, regret, wn, data, nearest, neighbor, oracle, classiﬁer, voting, theorem","{'neighbor': 0.4546702690124497, 'nearest': 0.4442932947117879, 'distributed': 0.40800962186313455, 'guarantees': 0.4026213801673182, 'statistical': 0.3929882486201441, 'classification': 0.3359506271701672}","{'voting': 0.48192520173408837, 'neighbor': 0.3175208545965004, 'nearest': 0.3031903190815287, 'majority': 0.2313658532866825, 'subsamples': 0.20696631470916452, 'distributed': 0.19574857202482318, 'big': 0.1641561711456437, 'multiplicative': 0.1622388065823485, 'data': 0.13780564528376993, 'weighted': 0.13297096654967555}"
Stein Self-Repulsive Dynamics: Benefits From Past Samples,"Mao Ye, Tongzheng Ren, Qiang Liu","We propose a new Stein self-repulsive dynamics for obtaining diversified samples from intractable un-normalized distributions. Our idea is to introduce Stein variational gradient as a repulsive force to push the samples of Langevin dynamics away from the past trajectories. This simple idea allows us to significantly decrease the auto-correlation in Langevin dynamics and hence increase the effective sample size. Importantly, as we establish in our theoretical analysis, the asymptotic stationary distribution remains correct even with the addition of the repulsive force, 
thanks to the special properties of the Stein variational gradient. We perform extensive empirical studies of our new algorithm, showing that our method yields much higher sample efficiency and better uncertainty estimation than vanilla Langevin dynamics.",https://proceedings.neurips.cc/paper_files/paper/2020/file/023d0a5671efd29e80b4deef8262e297-Paper.pdf,2020,"dynamics, langevin, repulsive, stein, force, gradient, idea, new, sample, samples","dynamics, repulsive, distribution, langevin, samples, svgd, θk, self, stein, sample","{'repulsive': 0.44083313592070344, 'benefits': 0.41807143106749695, 'past': 0.41807143106749695, 'samples': 0.38939507434258036, 'stein': 0.38939507434258036, 'dynamics': 0.2947252384471524, 'self': 0.25686317233579936}","{'repulsive': 0.44034148952088004, 'stein': 0.35009280019816036, 'langevin': 0.3141010595312929, 'dynamics': 0.2797674946687489, 'force': 0.2467288184328556, 'idea': 0.16285066978391508, 'variational': 0.14341610883186953, 'diversified': 0.13382449821091205, 'samples': 0.126826928307993, 'un': 0.1262457250483168}"
The Statistical Complexity of Early-Stopped Mirror Descent,"Tomas Vaskevicius, Varun Kanade, Patrick Rebeschini","Recently there has been a surge of interest in understanding implicit regularization properties of iterative gradient-based optimization algorithms. In this paper, we study the statistical guarantees on the excess risk achieved by early-stopped unconstrained mirror descent algorithms applied to the unregularized empirical risk with the squared loss for linear models and kernel methods. By completing an inequality that characterizes convexity for the squared loss, we identify an intrinsic link between offset Rademacher complexities and potential-based convergence analysis of mirror descent methods. Our observation immediately yields excess risk guarantees for the path traced by the iterates of mirror descent in terms of offset complexities of certain function classes depending only on the choice of the mirror map, initialization point, step-size, and the number of iterations. We apply our theory to recover, in a rather clean and elegant manner via rather short proofs, some of the recent results in the implicit regularization literature, while also showing how to improve upon them in some settings.",https://proceedings.neurips.cc/paper_files/paper/2020/file/024d2d699e6c1a82c9ba986386f4d824-Paper.pdf,2020,"mirror, descent, risk, algorithms, based, complexities, excess, guarantees, implicit, loss","rn, descent, mirror, αt, risk, work, α0, oﬀset, stopping, dψ","{'stopped': 0.5003111812484516, 'early': 0.441932998547797, 'mirror': 0.441932998547797, 'statistical': 0.371938850758185, 'complexity': 0.347537870919165, 'descent': 0.3161614952528838}","{'mirror': 0.4060496786057627, 'offset': 0.27309757226851444, 'risk': 0.2296748757290632, 'excess': 0.22078993626349033, 'complexities': 0.2054242198243996, 'descent': 0.18476992050329744, 'squared': 0.1838957548294779, 'implicit': 0.15539787518279927, 'rather': 0.1520297071245008, 'regularization': 0.13775086738028475}"
