Title,Authors,Abstract,PDF URL,Publication date,TF-IDF given Paper-wise Abstract,TF-IDF given Paper-wise Full Text,TF-IDF given the whole Title,TF-IDF given the whole Abstract
"Think out of the ""Box"": Generically-Constrained Asynchronous Composite Optimization and Hedging","Pooria Joulani, András György, Csaba Szepesvari","We present two new algorithms, ASYNCADA and HEDGEHOG, for asynchronous sparse online and stochastic optimization. ASYNCADA is, to our knowledge, the first asynchronous stochastic optimization algorithm with finite-time data-dependent convergence guarantees for generic convex constraints. In addition, ASYNCADA: (a) allows for proximal (i.e., composite-objective) updates and adaptive step-sizes; (b) enjoys any-time convergence guarantees without requiring an exact global clock; and (c) when the data is sufficiently sparse, its convergence rate for (non-)smooth, (non-)strongly-convex, and even a limited class of non-convex objectives matches the corresponding serial rate, implying a theoretical “linear speed-up”. The second algorithm, HEDGEHOG, is an asynchronous parallel version of the Exponentiated Gradient (EG) algorithm for optimization over the probability simplex (a.k.a. Hedge in online learning), and, to our knowledge, the first asynchronous algorithm enjoying linear speed-ups under sparsity with non-SGD-style updates. Unlike previous work, ASYNCADA and HEDGEHOG and their convergence and speed-up analyses are not limited to individual coordinate-wise (i.e., “box-shaped”) constraints or smooth and strongly-convex objectives. Underlying both results is a generic analysis framework that is of independent
interest, and further applicable to distributed and delayed feedback optimization",https://proceedings.neurips.cc/paper_files/paper/2019/file/0224cd598e48c5041c7947fd5cb20d53-Paper.pdf,2019,"algorithm, asyncada, asynchronous, convergence, convex, non, optimization, hedgehog, speed, constraints","xt, convex, algorithm, asyncada, optimization, non, ada, gt, algorithms, rd","{'generically': 0.40538665795425816, 'hedging': 0.40538665795425816, 'asynchronous': 0.3836738199265429, 'think': 0.3836738199265429, 'composite': 0.34655547815087856, 'box': 0.33114997440292937, 'constrained': 0.31920053734971177, 'optimization': 0.21274897622201308}","{'asyncada': 0.4213793165347823, 'asynchronous': 0.31718912976402064, 'hedgehog': 0.31603448740108675, 'speed': 0.1920277780756745, 'convex': 0.1890202592203713, 'convergence': 0.17816259553105582, 'optimization': 0.15329272502627206, 'non': 0.15130059472669732, 'generic': 0.1427154361742859, 'updates': 0.13724069035174552}"
Improved Precision and Recall Metric for Assessing Generative Models,"Tuomas Kynkäänniemi, Tero Karras, Samuli Laine, Jaakko Lehtinen, Timo Aila","The ability to automatically estimate the quality and coverage of the samples produced by a generative model is a vital requirement for driving algorithm research. We present an evaluation metric that can separately and reliably measure both of these aspects in image generation tasks by forming explicit, non-parametric representations of the manifolds of real and generated data. We demonstrate the effectiveness of our metric in StyleGAN and BigGAN by providing several illustrative examples where existing metrics yield uninformative or contradictory results. Furthermore, we analyze multiple design variants of StyleGAN to better understand the relationships between the model architecture, training methods, and the properties of the resulting sample distribution. In the process, we identify new variants that improve the state-of-the-art. We also perform the first principled analysis of truncation methods and identify an improved method. Finally, we extend our metric to estimate the perceptual quality of individual samples, and use this to study latent space interpolations.",https://proceedings.neurips.cc/paper_files/paper/2019/file/0234c510bc6d908b28c70ff313743079-Paper.pdf,2019,"metric, estimate, identify, methods, model, quality, samples, stylegan, variants, ability","precision, recall, fid, images, quality, metric, training, φr, image, manifold","{'recall': 0.44911833875502655, 'assessing': 0.43108506702361693, 'precision': 0.43108506702361693, 'improved': 0.3736476340545243, 'metric': 0.3736476340545243, 'generative': 0.28221475180474354, 'models': 0.26029554888071416}","{'stylegan': 0.32474499138154456, 'metric': 0.27746919768625444, 'variants': 0.198434718296195, 'identify': 0.18336048399819851, 'estimate': 0.17410703743898207, 'quality': 0.17347150124871138, 'contradictory': 0.153675693193914, 'interpolations': 0.153675693193914, 'truncation': 0.153675693193914, 'uninformative': 0.153675693193914}"
A Direct tilde{O}(1/epsilon) Iteration Parallel Algorithm for Optimal Transport,"Arun Jambulapati, Aaron Sidford, Kevin Tian","Optimal transportation, or computing the Wasserstein or ``earth mover's'' distance between two $n$-dimensional distributions, is a fundamental primitive which arises in many learning and statistical settings. We give an algorithm which solves the problem to additive $\epsilon$ accuracy with $\tilde{O}(1/\epsilon)$ parallel depth and $\tilde{O}\left(n^2/\epsilon\right)$ work. 
		\cite{BlanchetJKS18, Quanrud19} obtained this runtime through reductions to positive linear programming and matrix scaling. However, these reduction-based algorithms use subroutines which may be impractical due to requiring solvers for second-order iterations (matrix scaling) or non-parallelizability (positive LP). Our methods match the previous-best work bounds by \cite{BlanchetJKS18, Quanrud19} while either improving parallelization or removing the need for linear system solves, and improve upon the previous best first-order methods running in time $\tilde{O}(\min(n^2 / \epsilon^2, n^{2.5}  / \epsilon))$ \cite{DvurechenskyGK18, LinHJ19}. We obtain our results by a primal-dual extragradient method, motivated by recent theoretical improvements to maximum flow \cite{Sherman17}.",https://proceedings.neurips.cc/paper_files/paper/2019/file/024d2d699e6c1a82c9ba986386f4d824-Paper.pdf,2019,"epsilon, cite, tilde, best, blanchetjks18, linear, matrix, methods, order, positive","algorithm, dual, n2, matrix, max, regularizer, transport, linear, approximate, area","{'tilde': 0.4280898020041641, 'epsilon': 0.4051609651767767, 'direct': 0.3888926965501903, 'iteration': 0.37627404706629347, 'parallel': 0.35724672053151363, 'transport': 0.30707019543044906, 'algorithm': 0.2809090806140544, 'optimal': 0.2427690053686507}","{'epsilon': 0.3759283932386766, 'cite': 0.34322095633913763, 'blanchetjks18': 0.24178909676607227, 'quanrud19': 0.24178909676607227, 'tilde': 0.23456652407222484, 'solves': 0.19038418778385216, 'scaling': 0.15225070319926676, 'positive': 0.14454806771090045, 'dvurechenskygk18': 0.12089454838303614, 'earth': 0.12089454838303614}"
Zero-Shot Semantic Segmentation,"Maxime Bucher, Tuan-Hung VU, Matthieu Cord, Patrick Pérez","Semantic segmentation models are limited in their ability to scale to large numbers of object classes. In this paper, we introduce the new task of zero-shot semantic segmentation: learning pixel-wise classifiers for never-seen object categories with zero training examples. To this end, we present a novel architecture, ZS3Net, combining a deep visual  segmentation model with an approach to generate visual representations from semantic word embeddings. By this way, ZS3Net addresses pixel classification tasks where both seen and unseen categories are faced at test time (so called generalized zero-shot classification). Performance is further improved by a self-training step that relies on automatic pseudo-labeling of pixels from unseen classes. On the two standard segmentation datasets, Pascal-VOC and Pascal-Context, we propose zero-shot benchmarks and set competitive baselines. For complex scenes as ones in the Pascal-Context dataset, we extend our approach by using a graph-context encoding to fully leverage spatial context priors coming from class-wise segmentation maps.",https://proceedings.neurips.cc/paper_files/paper/2019/file/0266e33d3f546cb5436a10798e657d97-Paper.pdf,2019,"segmentation, context, zero, pascal, semantic, shot, approach, categories, classes, classification","classes, unseen, seen, segmentation, semantic, zs3net, training, context, zero, shot","{'segmentation': 0.5042827416332903, 'zero': 0.5042827416332903, 'semantic': 0.4984242312072834, 'shot': 0.49292100657920085}","{'segmentation': 0.38434552821399287, 'pascal': 0.30694176049111344, 'zero': 0.2703053765786794, 'context': 0.25299712358468573, 'zs3net': 0.2393654163464436, 'shot': 0.2181635749336652, 'semantic': 0.1985290106379378, 'categories': 0.17783670196170878, 'pixel': 0.16354515638421302, 'seen': 0.15072455064253767}"
Hyperspherical Prototype Networks,"Pascal Mettes, Elise van der Pol, Cees Snoek","This paper introduces hyperspherical prototype networks, which unify classification and regression with prototypes on hyperspherical output spaces. For classification, a common approach is to define prototypes as the mean output vector over training examples per class. Here, we propose to use hyperspheres as output spaces, with class prototypes defined a priori with large margin separation. We position prototypes through data-independent optimization, with an extension to incorporate priors from class semantics. By doing so, we do not require any prototype updating, we can handle any training size, and the output dimensionality is no longer constrained to the number of classes. Furthermore, we generalize to regression, by optimizing outputs as an interpolation between two prototypes on the hypersphere. Since both tasks are now defined by the same loss function, they can be jointly trained for multi-task problems. Experimentally, we show the benefit of hyperspherical prototype networks for classification, regression, and their combination over other prototype methods, softmax cross-entropy, and mean squared error approaches.",https://proceedings.neurips.cc/paper_files/paper/2019/file/02a32ad2669e6fe298e607fe7cc0e1a0-Paper.pdf,2019,"prototypes, output, prototype, class, classification, hyperspherical, regression, defined, mean, networks","prototypes, output, prototype, regression, hyperspherical, classiﬁcation, training, class, networks, classes","{'hyperspherical': 0.693810736937393, 'prototype': 0.6566496714276565, 'networks': 0.295698952186751}","{'prototypes': 0.5110859265280717, 'prototype': 0.39766543513805447, 'hyperspherical': 0.3488797722835817, 'output': 0.23334418667166745, 'regression': 0.1734457515504693, 'class': 0.14780181051032254, 'classification': 0.1425370241016461, 'defined': 0.13431038495087919, 'spaces': 0.1336896763583468, 'mean': 0.12860440572919155}"
Lower Bounds on Adversarial Robustness from Optimal Transport,"Arjun Nitin Bhagoji, Daniel Cullina, Prateek Mittal","While progress has been made in understanding the robustness of machine learning classifiers to test-time adversaries (evasion attacks), fundamental questions remain unresolved. In this paper, we use optimal transport to characterize the maximum achievable accuracy in an adversarial classification scenario. In this setting, an adversary receives a random labeled example from one of two classes, perturbs the example subject to a neighborhood constraint, and presents the modified example to the classifier. We define an appropriate cost function such that the minimum transportation cost between the distributions of the two classes determines the \emph{minimum $0-1$ loss for any classifier}. When the classifier comes from a restricted hypothesis class, the optimal transportation cost provides a lower bound. We apply our framework to the case of Gaussian data with norm-bounded adversaries and explicitly show matching bounds for the classification and transport problems and the optimality of linear classifiers. We also characterize the sample complexity of learning in this setting, deriving and extending previously known results as a special case. Finally, we use our framework to study the gap between the optimal classification performance possible and that currently achieved by state-of-the-art robustly trained neural networks for datasets of interest, namely, MNIST, Fashion MNIST and CIFAR-10.",https://proceedings.neurips.cc/paper_files/paper/2019/file/02bf86214e264535e3412283e817deaa-Paper.pdf,2019,"classification, classifier, cost, example, optimal, adversaries, case, characterize, classes, classifiers","adversarial, classiﬁcation, optimal, adversary, loss, problem, robustness, lower, cost, classiﬁer","{'lower': 0.499146210363759, 'transport': 0.4383038513133425, 'robustness': 0.4040084640884243, 'bounds': 0.39802667512250645, 'optimal': 0.34652203833533585, 'adversarial': 0.3420777665782279}","{'transportation': 0.24247532681589407, 'classifier': 0.2393533360937079, 'adversaries': 0.21803585793540115, 'example': 0.21084686176373288, 'cost': 0.1870090695983121, 'transport': 0.1738650635617686, 'characterize': 0.17027633802132702, 'minimum': 0.16915692017441528, 'classification': 0.16357457650054308, 'mnist': 0.1612891685176592}"
A Nonconvex Approach for Exact and Efficient Multichannel Sparse Blind Deconvolution,"Qing Qu, Xiao Li, Zhihui Zhu","We study the multi-channel sparse blind deconvolution (MCS-BD) problem, whose task is to simultaneously recover a kernel $\mathbf a$ and multiple sparse inputs $\{\mathbf x_i\}_{i=1}^p$ from their circulant convolution $\mathbf y_i = \mb a \circledast \mb x_i $ ($i=1,\cdots,p$). We formulate the task as a nonconvex optimization problem over the sphere. Under mild statistical assumptions of the data, we prove that the vanilla Riemannian gradient descent (RGD) method, with random initializations, provably recovers both the kernel $\mathbf a$ and the signals $\{\mathbf x_i\}_{i=1}^p$ up to a signed shift ambiguity. In comparison with state-of-the-art results, our work shows significant improvements in terms of sample complexity and computational efficiency. Our theoretical results are corroborated by numerical experiments, which demonstrate superior performance of the proposed approach over the previous methods on both synthetic and real datasets.",https://proceedings.neurips.cc/paper_files/paper/2019/file/02e656adee09f8394b402d9958389b7d-Paper.pdf,2019,"mathbf, x_i, kernel, mb, problem, results, sparse, task, ambiguity, approach","loss, problem, solution, huber, 21, kernel, rgd, sparse, ℓ4, optimization","{'deconvolution': 0.43169832774746647, 'multichannel': 0.43169832774746647, 'nonconvex': 0.39217081553437017, 'blind': 0.36904870314291127, 'exact': 0.33448311440450545, 'approach': 0.3033158332925736, 'sparse': 0.2772686620143196, 'efficient': 0.2377411498012233}","{'mathbf': 0.5981561998213917, 'x_i': 0.344483201739725, 'mb': 0.2528028029920194, 'kernel': 0.139782627834766, 'sparse': 0.12758981795182733, 'bd': 0.1264014014960097, 'circledast': 0.1264014014960097, 'circulant': 0.1264014014960097, 'mcs': 0.1264014014960097, 'corroborated': 0.11963123996427834}"
Generalization of Reinforcement Learners with Working and Episodic Memory,"Meire Fortunato, Melissa Tan, Ryan Faulkner, Steven Hansen, Adrià Puigdomènech Badia, Gavin Buttimore, Charles Deck, Joel Z. Leibo, Charles Blundell","Memory is an important aspect of intelligence and plays a role in many deep reinforcement learning models. However, little progress has been made in understanding when specific memory systems help more than others and how well they generalize. The field also has yet to see a prevalent consistent and rigorous approach for evaluating agent performance on holdout data.
In this paper, we aim to develop a comprehensive methodology to test different kinds of memory in an agent and assess how well the agent can apply what it learns in training to a holdout set that differs from the training set along dimensions that we suggest are relevant for evaluating memory-specific generalization. To that end, we first construct a diverse set of memory tasks that allow us to evaluate test-time generalization across multiple dimensions. Second, we develop and perform multiple ablations on an agent architecture that combines multiple memory systems, observe its baseline models, and investigate its performance against the task suite.",https://proceedings.neurips.cc/paper_files/paper/2019/file/02ed812220b0705fabb868ddbf17ea20-Paper.pdf,2019,"memory, agent, multiple, set, develop, dimensions, evaluating, generalization, holdout, models","memory, agent, tasks, working, al, et, mem, holdout, episodic, difference","{'working': 0.5100156896913419, 'learners': 0.4633172197011172, 'episodic': 0.4482836702230095, 'memory': 0.36992027972066777, 'generalization': 0.3322180401215005, 'reinforcement': 0.2775843325508331}","{'memory': 0.44979740283537945, 'agent': 0.2868923544426262, 'holdout': 0.25497929636873123, 'multiple': 0.18885844626847934, 'dimensions': 0.18854637117709863, 'evaluating': 0.18557863398785265, 'set': 0.16087814848314252, 'systems': 0.1395397336528224, 'specific': 0.13417910678148193, 'test': 0.13382430099733567}"
DTWNet: a Dynamic Time Warping Network,"Xingyu Cai, Tingyang Xu, Jinfeng Yi, Junzhou Huang, Sanguthevar Rajasekaran","Dynamic Time Warping (DTW) is widely used as a similarity measure in various domains. Due to its invariance against warping in the time axis, DTW provides more meaningful discrepancy measurements between two signals than other dis- tance measures. In this paper, we propose a novel component in an artificial neural network. In contrast to the previous successful usage of DTW as a loss function, the proposed framework leverages DTW to obtain a better feature extraction. For the first time, the DTW loss is theoretically analyzed, and a stochastic backpropogation scheme is proposed to improve the accuracy and efficiency of the DTW learning. We also demonstrate that the proposed framework can be used as a data analysis tool to perform data decomposition.",https://proceedings.neurips.cc/paper_files/paper/2019/file/02f063c236c7eef66324b432b748d15d-Paper.pdf,2019,"dtw, proposed, time, data, framework, loss, used, warping, accuracy, also","dtw, kernel, warping, loss, distance, data, path, figure, could, input","{'dtwnet': 0.5570239273929397, 'warping': 0.5570239273929397, 'dynamic': 0.4040158983285474, 'time': 0.33127257864822185, 'network': 0.3263101609772895}","{'dtw': 0.7564235530746782, 'warping': 0.23416417677147988, 'proposed': 0.1370855576479858, 'time': 0.13389604504121017, 'backpropogation': 0.1332051690146326, 'tance': 0.1332051690146326, 'dis': 0.12607059217911304, 'axis': 0.12100852935529738, 'loss': 0.11542021863093878, 'extraction': 0.10673937568425824}"
Learning Mean-Field Games,"Xin Guo, Anran Hu, Renyuan Xu, Junzi Zhang","This paper presents a general mean-field game (GMFG) framework for simultaneous learning and decision-making in stochastic games with a large population. It first establishes the existence of a unique Nash Equilibrium to this GMFG, and explains that naively combining Q-learning with the fixed-point approach in classical MFGs yields unstable algorithms. It then proposes a Q-learning algorithm with Boltzmann policy (GMF-Q), with analysis of convergence property and computational complexity. The experiments on repeated Ad auction problems demonstrate that this GMF-Q algorithm is efficient and robust in terms of convergence and learning accuracy. Moreover, its performance is superior in convergence, stability, and learning ability, when compared with existing algorithms for multi-agent reinforcement learning.",https://proceedings.neurips.cc/paper_files/paper/2019/file/030e65da2b1c944090548d36b244b28d-Paper.pdf,2019,"learning, convergence, algorithm, algorithms, gmf, gmfg, ability, accuracy, ad, agent","st, learning, gmf, algorithm, player, state, population, action, gmfg, policy","{'field': 0.6099406388884511, 'mean': 0.5617957064867322, 'games': 0.5117843912956725, 'learning': 0.224576797625088}","{'gmf': 0.35600829627296837, 'gmfg': 0.35600829627296837, 'learning': 0.2344941680268434, 'convergence': 0.22578479628346546, 'mfgs': 0.17800414813648419, 'naively': 0.17800414813648419, 'boltzmann': 0.16170558803744525, 'unstable': 0.15645862363535448, 'auction': 0.1521715415637574, 'explains': 0.14540702793840635}"
Learning Erdos-Renyi Random Graphs via Edge Detecting Queries,"Zihan Li, Matthias Fresacher, Jonathan Scarlett","In this paper, we consider the problem of learning an unknown graph via queries on groups of nodes, with the result indicating whether or not at least one edge is present among those nodes.  While learning arbitrary graphs with $n$ nodes and $k$ edges is known to be hard in the sense of requiring $\Omega( \min\{ k^2 \log n, n^2\})$ tests (even when a small probability of error is allowed), we show that learning an Erd\H{o}s-R\'enyi random graph with an average of $\kbar$ edges is much easier; namely, one can attain asymptotically vanishing error probability with only $O(\kbar \log n)$ tests.  We establish such bounds for a variety of algorithms inspired by the group testing problem, with explicit constant factors indicating a near-optimal number of tests, and in some cases asymptotic optimality including constant factors.  In addition, we present an alternative design that permits a near-optimal sublinear decoding time of $O(\kbar \log^2 \kbar + \kbar \log n)$.",https://proceedings.neurips.cc/paper_files/paper/2019/file/0336dcbab05b9d5ad24f4333c7658a0e-Paper.pdf,2019,"kbar, log, learning, nodes, tests, constant, edges, error, factors, graph","tests, test, edges, algorithm, graph, testing, probability, edge, number, one","{'edge': 0.3986012332651093, 'erdos': 0.3986012332651093, 'renyi': 0.3986012332651093, 'detecting': 0.38259635496984673, 'queries': 0.3701820068990082, 'graphs': 0.29591067877974175, 'random': 0.29591067877974175, 'via': 0.21734058632649844, 'learning': 0.13256429139889261}","{'kbar': 0.6058632101236341, 'tests': 0.2483717028788312, 'log': 0.2416795407368822, 'nodes': 0.21295241935220993, 'indicating': 0.19082212839250048, 'edges': 0.1641580949075562, 'near': 0.146442497713668, 'factors': 0.13929897273554734, 'constant': 0.13241258276675158, 'erd': 0.1211726420247268}"
Cormorant: Covariant Molecular Neural Networks,"Brandon Anderson, Truong Son Hy, Risi Kondor","We propose Cormorant, a rotationally covariant neural network architecture for learning the behavior and properties of complex many-body physical systems. We apply these networks to molecular systems with two goals: learning atomic potential energy surfaces for use in Molecular Dynamics simulations, and learning ground state properties of molecules calculated by Density Functional Theory. Some of the key features of our network are that (a) each neuron explicitly corresponds to a subset of atoms; (b) the activation of each neuron is covariant to rotations, ensuring that overall the network is fully rotationally invariant. Furthermore, the non-linearity in our network is based upon tensor products and the Clebsch-Gordan decomposition, allowing the network to operate entirely in Fourier space. Cormorant significantly outperforms competing algorithms in learning molecular Potential Energy Surfaces from conformational geometries in the MD-17 dataset, and is competitive with other methods at learning geometric, energetic, electronic, and thermodynamic properties of molecules on the GDB-9 dataset.",https://proceedings.neurips.cc/paper_files/paper/2019/file/03573b32b2746e6e8ca98b9123f2249b-Paper.pdf,2019,"learning, network, molecular, properties, cormorant, covariant, dataset, energy, molecules, neuron","al, et, network, interactions, cormorant, spherical, atoms, covariant, neural, physical","{'cormorant': 0.5539310051491303, 'covariant': 0.5539310051491303, 'molecular': 0.5242620114678196, 'networks': 0.236082852406379, 'neural': 0.236082852406379}","{'molecular': 0.3455990735940095, 'cormorant': 0.2434381257551646, 'covariant': 0.2434381257551646, 'rotationally': 0.2434381257551646, 'surfaces': 0.20810950339849146, 'molecules': 0.2031524032369377, 'network': 0.19835322463024518, 'neuron': 0.1832456511977165, 'properties': 0.16127059275451636, 'energy': 0.15974213768266005}"
Flattening a Hierarchical Clustering through Active Learning,"Fabio Vitale, Anand Rajagopalan, Claudio Gentile","We investigate active learning by pairwise similarity over the leaves of trees originating from hierarchical clustering procedures. In the realizable setting, we provide a full characterization of the number of queries needed to achieve perfect reconstruction of the tree cut. In the non-realizable setting, we rely on known important-sampling procedures to obtain regret and query complexity bounds. Our algorithms come with theoretical guarantees on the statistical error and, more importantly, lend themselves to {\em linear-time} implementations in the relevant parameters of the problem. We discuss such implementations, prove running time guarantees for them, and present preliminary experiments on real-world datasets showing the compelling practical performance of our algorithms as compared to both passive learning and simple active learning baselines.",https://proceedings.neurips.cc/paper_files/paper/2019/file/03793ef7d06ffd63d34ade9d091f1ced-Paper.pdf,2019,"learning, active, algorithms, guarantees, implementations, procedures, realizable, setting, time, achieve","tree, xi, learning, clustering, xj, cut, number, setting, wdp, algorithm","{'flattening': 0.6102292613198954, 'active': 0.4593440654523007, 'hierarchical': 0.44260634251821984, 'clustering': 0.42875356470000137, 'learning': 0.19207624653354036}","{'realizable': 0.3037933043592485, 'implementations': 0.27533962241825877, 'procedures': 0.24968335744224884, 'active': 0.229833293695922, 'lend': 0.1776825935925034, 'originating': 0.16816576984086015, 'passive': 0.16816576984086015, 'guarantees': 0.1635582196194062, 'leaves': 0.16141347593126754, 'compelling': 0.15189665217962425}"
